4096, 32, 10.582530939519842
4096, 64, 20.525878711243987
4096, 128, 38.71347005373559
4096, 256, 69.50859156936976
4096, 512, 115.41127322318003
4096, 1024, 172.305600632343
4096, 2048, 228.66914710614682
4096, 4096, 273.3827948525364
4096, 8192, 303.00764177735493
4096, 16384, 320.3656920374149
4096, 32768, 329.8124863167622
32, 4096, 10.582530939519842
64, 4096, 20.525878711243987
128, 4096, 38.71347005373559
256, 4096, 69.50859156936976
512, 4096, 115.41127322318003
1024, 4096, 172.305600632343
2048, 4096, 228.66914710614682
4096, 4096, 273.3827948525364
8192, 4096, 303.00764177735493
16384, 4096, 320.3656920374149
32768, 4096, 329.8124863167622
