4096, 32, 5.661682762025238
4096, 64, 10.807196913925617
4096, 128, 19.80847928754554
4096, 256, 33.96119002452228
4096, 512, 52.836395047509356
4096, 1024, 72.72398692162885
4096, 2048, 88.53545624509982
4096, 4096, 96.9237026277565
4096, 8192, 90.93482825905164
4096, 16384, 74.9661760012256
4096, 32768, 63.108505962072734
32, 4096, 5.2927833862128635
64, 4096, 10.039435386803808
128, 4096, 18.190007930214115
256, 4096, 31.925675264233835
512, 4096, 51.291233709514
1024, 4096, 70.16903589694564
2048, 4096, 85.99416554390486
4096, 4096, 96.9237026277565
8192, 4096, 103.50099763810061
16384, 4096, 107.13615647065264
32768, 4096, 109.05120295655242
