4096, 32, 5.702987942413188
4096, 64, 10.938125884583545
4096, 128, 20.21767565833313
4096, 256, 35.1113301759424
4096, 512, 55.585146986480304
4096, 1024, 78.46085696840542
4096, 2048, 98.78880606576776
4096, 4096, 113.49060320456485
4096, 8192, 122.61436746797759
4096, 16384, 127.74939784870256
4096, 32768, 130.4816520753914
32, 4096, 5.702987942413188
64, 4096, 10.938125884583545
128, 4096, 20.21767565833313
256, 4096, 35.1113301759424
512, 4096, 55.585146986480304
1024, 4096, 78.46085696840542
2048, 4096, 98.78880606576776
4096, 4096, 113.49060320456485
8192, 4096, 122.61436746797759
16384, 4096, 127.74939784870256
32768, 4096, 130.4816520753914
