4096, 32, 0.8833484850657453
4096, 64, 1.714098415392535
4096, 128, 3.235538281752649
4096, 256, 5.696740530105999
4096, 512, 9.193316606818078
4096, 1024, 13.263290587364597
4096, 2048, 17.033810420807054
4096, 4096, 19.856193392425464
4096, 8192, 21.649803744989292
4096, 16384, 22.67386928142163
4096, 32768, 23.22311187029701
32, 4096, 0.9007067768111705
64, 4096, 1.7357350351492613
128, 4096, 3.235538281752649
256, 4096, 5.696740530105999
512, 4096, 9.193316606818078
1024, 4096, 13.263290587364597
2048, 4096, 17.033810420807054
4096, 4096, 19.856193392425464
8192, 4096, 21.649803744989292
16384, 4096, 22.67386928142163
32768, 4096, 23.22311187029701
