4096, 32, 2.861922695738355
4096, 64, 5.691937540423173
4096, 128, 11.258011695906431
4096, 256, 22.029564025389636
4096, 512, 42.234186305596026
4096, 1024, 78.0062869654681
4096, 2048, 134.13705550137223
4096, 4096, 209.5146009140185
4096, 8192, 289.9501698820876
4096, 16384, 298.43319922943874
4096, 32768, 239.15005603213626
32, 4096, 2.861922695738355
64, 4096, 5.691937540423173
128, 4096, 11.258011695906431
256, 4096, 22.029564025389636
512, 4096, 42.234186305596026
1024, 4096, 78.0062869654681
2048, 4096, 134.13705550137223
4096, 4096, 209.5146009140185
8192, 4096, 292.76347813172936
16384, 4096, 365.350155756504
32768, 4096, 416.35022039961456
