1024, 0.04875001904297619
2048, 0.09747627823385169
4096, 0.19485758650611215
8192, 0.38933584779401703
16384, 0.7771588166542706
32768, 1.5483012534587297
65536, 3.0728142957883846
131072, 6.052635467616331
262144, 11.749688042340185
524288, 22.19542923716759
1048576, 39.95659013035155
2097152, 66.60636427388127
4194304, 99.93214446367442
8388608, 133.2730036553684
16777216, 159.95655476875484
33554432, 177.750956496975
67108864, 188.22025828373873
134217728, 193.93141317852005
268435456, 196.91896273388596
536870912, 198.44752327029548
