1024, 0.022737982253056812
2048, 0.045475964506113624
4096, 0.09095192901222725
8192, 0.1819038580244545
16384, 0.36352697715328536
32768, 0.7264933423964187
65536, 1.4507494164396844
131072, 2.8903725453980025
262144, 5.741117577240345
524288, 11.318436424006554
1048576, 22.00893997967342
2097152, 41.70418339223893
4194304, 75.47412612244479
8388608, 126.88729358789831
16777216, 192.3520534437588
33554432, 259.22206849126434
67108864, 313.8115610444997
134217728, 350.7111134612391
268435456, 372.6362755947159
536870912, 384.66003725992067
