1024, 0.010237277319861737
2048, 0.02046911217437533
4096, 0.04091647183846971
8192, 0.08174607218683651
16384, 0.1631457627118644
32768, 0.32491476793248947
65536, 0.6443916317991631
131072, 1.2675687242798355
262144, 2.45433625498008
524288, 4.614519850187265
1048576, 8.241316387959866
2097152, 13.576603856749312
4194304, 20.074571079429735
8388608, 26.389864524765727
16777216, 31.31569308975377
33554432, 34.53916565922032
67108864, 36.41326030939736
134217728, 37.428700700130534
268435456, 37.95795905890848
536870912, 38.228241165954614
