1024, 0.02275453977881386
2048, 0.045507048185507756
4096, 0.09100597197052188
8192, 0.1819794550402402
16384, 0.36382902404316175
32768, 0.7271390597695807
65536, 1.4522066018480209
131072, 2.8961624411319686
262144, 5.75960150501097
524288, 11.390503139448523
1048576, 22.283084658956984
2097152, 42.69960922518389
4194304, 78.79859244742593
8388608, 136.49708117741687
16777216, 215.33369869437396
33554432, 302.7687785757934
67108864, 379.89616719883327
134217728, 435.3462721912106
268435456, 469.6193790606159
536870912, 488.86249375238543
